Fecha del hecho,Dia de la Semana,Hora del hecho (HH:MM),Genero,Comuna,Modalidad,Arma/medio,Móvil agresor,Móvil víctima,Edad,Descripcion Conducta
2018-05-31T00:00:00.000,jueves,1899-12-31T10:00:00.000,Masculino,1,Factor de oportunidad,Sin empleo de arma,A pie,A pie,43,Hurto a personas
2018-05-31T00:00:00.000,jueves,1899-12-31T17:30:00.000,Femenino,8,Raponazo,Sin empleo de arma,Motocicleta,A pie,33,Hurto a personas
2018-05-31T00:00:00.000,jueves,1899-12-31T07:25:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,41,Hurto a personas
2018-05-31T00:00:00.000,jueves,1899-12-31T05:45:00.000,Femenino,10,Atraco,Arma blanca,Taxi,A pie,40,Hurto a personas
2018-05-31T00:00:00.000,jueves,1899-12-31T07:00:00.000,Femenino,6,Atraco,Arma de fuego,Vehículo,A pie,29,Hurto a personas
2018-05-31T00:00:00.000,jueves,1899-12-31T21:30:00.000,Masculino,5,Atraco,Arma blanca,Motocicleta,Bicicleta,47,Hurto a personas
2018-05-31T00:00:00.000,jueves,1899-12-31T19:30:00.000,Femenino,1,Atraco,Arma blanca,Motocicleta,Motocicleta,22,Hurto a personas
2018-05-31T00:00:00.000,jueves,1899-12-31T03:30:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,56,Hurto a personas
2018-05-31T00:00:00.000,jueves,1899-12-31T15:00:00.000,Sin dato,5,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2018-05-31T00:00:00.000,jueves,1899-12-31T15:30:00.000,Sin dato,5,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2018-05-31T00:00:00.000,jueves,1899-12-31T07:28:00.000,Femenino,6,Halado,Sin empleo de arma,A pie,A pie,28,Hurto de motos
2018-05-31T00:00:00.000,jueves,1899-12-31T19:30:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,Motocicleta,32,Hurto de motos
2018-06-01T00:00:00.000,viernes,1899-12-31T13:40:00.000,Femenino,4,Raponazo,Sin empleo de arma,A pie,A pie,29,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T16:30:00.000,Femenino,6,Atraco,Arma blanca,Motocicleta,A pie,55,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T01:00:00.000,Masculino,Corregimiento El Caguán,Atraco,Contundente,Motocicleta,A pie,28,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T17:00:00.000,Masculino,6,Raponazo,Sin empleo de arma,Motocicleta,A pie,55,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T07:00:00.000,Femenino,1,Raponazo,Sin empleo de arma,Motocicleta,A pie,41,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T16:00:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,42,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T17:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,45,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T17:00:00.000,Femenino,3,Atraco,Arma blanca,Motocicleta,Motocicleta,27,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T01:45:00.000,Femenino,6,Atraco,Contundente,Motocicleta,Motocicleta,39,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T02:30:00.000,Femenino,Corregimiento El Caguán,Factor de oportunidad,Sin empleo de arma,Bicicleta,Vehículo,39,Hurto a personas
2018-06-01T00:00:00.000,viernes,1899-12-31T00:00:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a residencias
2018-06-01T00:00:00.000,viernes,1899-12-31T00:00:00.000,Masculino,Corregimiento El Caguán,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a residencias
2018-06-01T00:00:00.000,viernes,1899-12-31T13:00:00.000,Sin dato,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2018-06-01T00:00:00.000,viernes,1899-12-31T15:40:00.000,Sin dato,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,Sin dato,Hurto a comercio
2018-06-01T00:00:00.000,viernes,1899-12-31T03:00:00.000,Masculino,6,Atraco,Arma de fuego,A pie,Motocicleta,20,Hurto de motos
2018-06-02T00:00:00.000,sábado,1899-12-31T07:00:00.000,Femenino,6,Atraco,Arma blanca,A pie,A pie,60,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T01:00:00.000,Masculino,5,Factor de oportunidad,Contundente,A pie,A pie,38,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T08:00:00.000,Masculino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,18,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T11:30:00.000,Masculino,3,Raponazo,Sin empleo de arma,A pie,A pie,22,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T02:40:00.000,Masculino,7,Factor de oportunidad,Sin empleo de arma,A pie,A pie,30,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T18:35:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,32,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T15:00:00.000,Femenino,3,Atraco,Arma blanca,Motocicleta,A pie,51,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T23:30:00.000,Masculino,1,Atraco,Arma de fuego,Motocicleta,A pie,36,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T11:00:00.000,Femenino,1,Raponazo,Sin empleo de arma,Motocicleta,A pie,45,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T20:00:00.000,Femenino,6,Atraco,Arma de fuego,Motocicleta,A pie,20,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T18:00:00.000,Masculino,2,Atraco,Arma blanca,Motocicleta,Motocicleta,32,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T12:00:00.000,Femenino,6,Atraco,Arma blanca,A pie,Motocicleta,42,Hurto a personas
2018-06-02T00:00:00.000,sábado,1899-12-31T02:00:00.000,Femenino,8,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2018-06-02T00:00:00.000,sábado,1899-12-31T10:40:00.000,Sin dato,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2018-06-02T00:00:00.000,sábado,1899-12-31T07:00:00.000,Masculino,6,Atraco,Arma blanca,A pie,Motocicleta,25,Hurto de motos
2018-06-02T00:00:00.000,sábado,1899-12-31T09:00:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,A pie,Motocicleta,22,Hurto de motos
2018-06-03T00:00:00.000,domingo,1899-12-31T23:30:00.000,Masculino,9,Atraco,Arma blanca,A pie,A pie,33,Hurto a personas
2018-06-03T00:00:00.000,domingo,1899-12-31T23:00:00.000,Masculino,Corregimiento El Caguán,Factor de oportunidad,Sin empleo de arma,A pie,A pie,18,Hurto a personas
2018-06-03T00:00:00.000,domingo,1899-12-31T01:00:00.000,Masculino,1,Factor de oportunidad,Sin empleo de arma,A pie,A pie,23,Hurto a personas
2018-06-03T00:00:00.000,domingo,1899-12-31T19:00:00.000,Masculino,5,Atraco,Arma de fuego,Motocicleta,A pie,35,Hurto a personas
2018-06-03T00:00:00.000,domingo,1899-12-31T17:30:00.000,Femenino,8,Raponazo,Sin empleo de arma,Motocicleta,A pie,21,Hurto a personas
2018-06-03T00:00:00.000,domingo,1899-12-31T16:30:00.000,Masculino,1,Atraco,Arma de fuego,Motocicleta,Motocicleta,23,Hurto a personas
2018-06-03T00:00:00.000,domingo,1899-12-31T17:16:00.000,Femenino,10,Llave maestra,Llave maestra,Motocicleta,A pie,Sin dato,Hurto a residencias
2018-06-03T00:00:00.000,domingo,1899-12-31T07:30:00.000,Femenino,6,Halado,Llave maestra,A pie,A pie,20,Hurto de motos
2018-06-03T00:00:00.000,domingo,1899-12-31T01:00:00.000,Masculino,6,Atraco,Arma de fuego,A pie,Motocicleta,21,Hurto de motos
2018-06-04T00:00:00.000,lunes,1899-12-31T15:30:00.000,Femenino,8,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,29,Hurto a personas
2018-06-04T00:00:00.000,lunes,1899-12-31T04:00:00.000,Masculino,6,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2018-06-04T00:00:00.000,lunes,1899-12-31T15:30:00.000,Masculino,4,Llave maestra,Llave maestra,A pie,A pie,Sin dato,Hurto a residencias
2018-06-04T00:00:00.000,lunes,1899-12-31T04:00:00.000,Femenino,2,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a residencias
2018-06-04T00:00:00.000,lunes,1899-12-31T06:30:00.000,Sin dato,4,Rompimiento pared,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2018-06-04T00:00:00.000,lunes,1899-12-31T07:00:00.000,Sin dato,4,Llave maestra,Llave maestra,A pie,A pie,Sin dato,Hurto a comercio
2018-06-05T00:00:00.000,martes,1899-12-31T17:30:00.000,Femenino,6,Raponazo,Sin empleo de arma,A pie,A pie,44,Hurto a personas
2018-06-05T00:00:00.000,martes,1899-12-31T02:00:00.000,Masculino,1,Factor de oportunidad,Sin empleo de arma,A pie,A pie,52,Hurto a personas
2018-06-05T00:00:00.000,martes,1899-12-31T08:00:00.000,Femenino,1,Raponazo,Sin empleo de arma,Motocicleta,A pie,37,Hurto a personas
2018-06-05T00:00:00.000,martes,1899-12-31T04:15:00.000,Femenino,7,Raponazo,Sin empleo de arma,Motocicleta,A pie,58,Hurto a personas
2018-06-05T00:00:00.000,martes,1899-12-31T15:30:00.000,Masculino,7,Atraco,Arma blanca,A pie,Motocicleta,25,Hurto a personas
2018-06-05T00:00:00.000,martes,1899-12-31T20:00:00.000,Femenino,2,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,26,Hurto a personas
2018-06-05T00:00:00.000,martes,1899-12-31T18:30:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,41,Hurto a personas
2018-06-05T00:00:00.000,martes,1899-12-31T17:30:00.000,Femenino,2,Atraco,Arma de fuego,Motocicleta,Motocicleta,30,Hurto a personas
2018-06-05T00:00:00.000,martes,1899-12-31T11:15:00.000,Femenino,4,Rompimiento vidrio,Contundente,Motocicleta,Vehículo,28,Hurto a personas
2018-06-05T00:00:00.000,martes,1899-12-31T13:00:00.000,Femenino,5,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a residencias
2018-06-05T00:00:00.000,martes,1899-12-31T08:00:00.000,Masculino,9,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a residencias
2018-06-05T00:00:00.000,martes,1899-12-31T05:15:00.000,Masculino,7,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a residencias
2018-06-05T00:00:00.000,martes,1899-12-31T19:00:00.000,Sin dato,4,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2018-06-05T00:00:00.000,martes,1899-12-31T18:10:00.000,Femenino,6,Halado,Sin empleo de arma,A pie,A pie,42,Hurto de motos
2018-06-05T00:00:00.000,martes,1899-12-31T09:00:00.000,Masculino,1,Engaño,Sin empleo de arma,A pie,A pie,42,Hurto a automotores
2018-06-06T00:00:00.000,miércoles,1899-12-31T12:00:00.000,Masculino,2,Rompimiento vidrio,Contundente,A pie,A pie,61,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T16:50:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,30,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T10:00:00.000,Masculino,7,Factor de oportunidad,Sin empleo de arma,A pie,A pie,39,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T09:30:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,24,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T08:00:00.000,Femenino,2,Raponazo,Sin empleo de arma,Motocicleta,A pie,29,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T17:50:00.000,Masculino,1,Atraco,Arma blanca,Motocicleta,A pie,33,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T19:30:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,37,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T17:05:00.000,Masculino,6,Atraco,Arma blanca,A pie,Bicicleta,37,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T09:30:00.000,Femenino,9,Atraco,Arma de fuego,Motocicleta,Motocicleta,32,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T12:30:00.000,Femenino,10,Atraco,Arma blanca,Motocicleta,Motocicleta,46,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T08:00:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,Motocicleta,48,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T23:30:00.000,Masculino,1,Raponazo,Sin empleo de arma,A pie,Motocicleta,47,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T21:30:00.000,Femenino,2,Atraco,Arma de fuego,Motocicleta,Motocicleta,19,Hurto a personas
2018-06-06T00:00:00.000,miércoles,1899-12-31T22:00:00.000,Masculino,10,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a residencias
2018-06-06T00:00:00.000,miércoles,1899-12-31T03:30:00.000,Masculino,9,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a residencias
2018-06-06T00:00:00.000,miércoles,1899-12-31T20:30:00.000,Masculino,6,Atraco,Arma de fuego,A pie,A pie,51,Hurto de motos
2018-06-06T00:00:00.000,miércoles,1899-12-31T14:00:00.000,Femenino,6,Halado,Llave maestra,A pie,A pie,35,Hurto de motos
2018-06-07T00:00:00.000,jueves,1899-12-31T17:58:00.000,Femenino,4,Atraco,Arma blanca,A pie,A pie,21,Hurto a personas
2018-06-07T00:00:00.000,jueves,1899-12-31T14:38:00.000,Femenino,4,Atraco,Arma de fuego,A pie,A pie,37,Hurto a personas
2018-06-07T00:00:00.000,jueves,1899-12-31T09:00:00.000,Masculino,10,Engaño,Sin empleo de arma,A pie,A pie,46,Hurto a personas
2018-06-07T00:00:00.000,jueves,1899-12-31T20:00:00.000,Femenino,2,Raponazo,Sin empleo de arma,A pie,A pie,46,Hurto a personas
2018-06-07T00:00:00.000,jueves,1899-12-31T19:30:00.000,Femenino,1,Atraco,Arma blanca,Motocicleta,A pie,22,Hurto a personas
2018-06-07T00:00:00.000,jueves,1899-12-31T19:30:00.000,Femenino,4,Atraco,Arma blanca,Motocicleta,A pie,24,Hurto a personas
2018-06-07T00:00:00.000,jueves,1899-12-31T11:30:00.000,Femenino,1,Raponazo,Sin empleo de arma,Motocicleta,A pie,26,Hurto a personas
2018-06-07T00:00:00.000,jueves,1899-12-31T09:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,24,Hurto a personas
2018-06-07T00:00:00.000,jueves,1899-12-31T11:15:00.000,Sin dato,4,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2018-06-07T00:00:00.000,jueves,1899-12-31T11:20:00.000,Sin dato,4,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2018-06-08T00:00:00.000,viernes,1899-12-31T14:30:00.000,Masculino,4,Atraco,Arma blanca,A pie,A pie,35,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T20:30:00.000,Femenino,1,Atraco,Arma blanca,A pie,A pie,44,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T12:00:00.000,Femenino,8,Factor de oportunidad,Sin empleo de arma,A pie,A pie,49,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T07:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,32,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T19:30:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,41,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T10:50:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,56,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T13:00:00.000,Femenino,10,Atraco,Arma de fuego,Motocicleta,A pie,21,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T23:45:00.000,Masculino,1,Escopolaminado,Arma de fuego,Taxi,Bicicleta,36,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T21:00:00.000,Masculino,6,Atraco,Arma blanca,A pie,Motocicleta,31,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T09:00:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,25,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T22:00:00.000,Femenino,4,Atraco,Arma blanca,Motocicleta,Motocicleta,20,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T21:10:00.000,Masculino,6,Atraco,Arma blanca,Motocicleta,Motocicleta,30,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T22:30:00.000,Femenino,2,Atraco,Arma de fuego,Motocicleta,Motocicleta,27,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T18:30:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,Motocicleta,45,Hurto a personas
2018-06-08T00:00:00.000,viernes,1899-12-31T10:30:00.000,Masculino,Corregimiento El Caguán,Suplantación empresa servicios,Arma de fuego,A pie,A pie,Sin dato,Hurto a residencias
2018-06-08T00:00:00.000,viernes,1899-12-31T21:50:00.000,Masculino,6,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2018-06-08T00:00:00.000,viernes,1899-12-31T02:00:00.000,Femenino,3,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a residencias
2018-06-08T00:00:00.000,viernes,1899-12-31T19:15:00.000,Sin dato,7,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a comercio
2018-06-09T00:00:00.000,sábado,1899-12-31T11:40:00.000,Masculino,4,Atraco,Arma de fuego,A pie,A pie,19,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T13:40:00.000,Masculino,2,Atraco,Arma de fuego,A pie,A pie,65,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T02:00:00.000,Masculino,1,Rompimiento vidrio,Contundente,A pie,A pie,46,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T16:30:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,12,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T08:30:00.000,Masculino,6,Raponazo,Sin empleo de arma,Motocicleta,A pie,45,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T01:00:00.000,Femenino,4,Atraco,Arma blanca,Motocicleta,A pie,26,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T13:00:00.000,Femenino,5,Atraco,Arma blanca,Motocicleta,A pie,27,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T21:30:00.000,Masculino,9,Atraco,Arma blanca,A pie,Motocicleta,22,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T06:30:00.000,Femenino,3,Factor de oportunidad,Sin empleo de arma,A pie,Motocicleta,23,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T02:30:00.000,Femenino,7,Atraco,Arma blanca,Motocicleta,Motocicleta,25,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T13:30:00.000,Femenino,1,Atraco,Arma de fuego,Motocicleta,Motocicleta,24,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T06:30:00.000,Femenino,4,Bataleo,Sin empleo de arma,Motocicleta,Vehículo,31,Hurto a personas
2018-06-09T00:00:00.000,sábado,1899-12-31T05:40:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,A pie,36,Hurto de motos
2018-06-09T00:00:00.000,sábado,1899-12-31T00:50:00.000,Masculino,6,Atraco,Arma de fuego,A pie,Motocicleta,38,Hurto de motos
2018-06-10T00:00:00.000,domingo,1899-12-31T11:30:00.000,Masculino,1,Atraco,Arma blanca,A pie,A pie,29,Hurto a personas
2018-06-10T00:00:00.000,domingo,1899-12-31T12:30:00.000,Masculino,7,Factor de oportunidad,Sin empleo de arma,A pie,A pie,21,Hurto a personas
2018-06-10T00:00:00.000,domingo,1899-12-31T00:00:00.000,Masculino,Corregimiento El Caguán,Factor de oportunidad,Sin empleo de arma,A pie,A pie,31,Hurto a personas
2018-06-10T00:00:00.000,domingo,1899-12-31T11:06:00.000,Femenino,7,Atraco,Sin empleo de arma,A pie,A pie,35,Hurto a personas
2018-06-10T00:00:00.000,domingo,1899-12-31T20:15:00.000,Femenino,5,Raponazo,Sin empleo de arma,A pie,A pie,43,Hurto a personas
2018-06-10T00:00:00.000,domingo,1899-12-31T12:20:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,28,Hurto a personas
2018-06-10T00:00:00.000,domingo,1899-12-31T12:20:00.000,Masculino,4,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2018-06-11T00:00:00.000,lunes,1899-12-31T23:45:00.000,Femenino,5,Raponazo,Sin empleo de arma,Motocicleta,A pie,58,Hurto a personas
2018-06-11T00:00:00.000,lunes,1899-12-31T06:00:00.000,Femenino,6,Atraco,Arma de fuego,A pie,Bicicleta,34,Hurto a personas
2018-06-11T00:00:00.000,lunes,1899-12-31T04:15:00.000,Masculino,9,Atraco,Arma de fuego,Taxi,Conductor de taxi,28,Hurto a personas
2018-06-11T00:00:00.000,lunes,1899-12-31T04:00:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,33,Hurto a personas
2018-06-11T00:00:00.000,lunes,1899-12-31T06:20:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,Vehículo,56,Hurto a personas
2018-06-11T00:00:00.000,lunes,1899-12-31T02:30:00.000,Masculino,6,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2018-06-11T00:00:00.000,lunes,1899-12-31T00:00:00.000,Femenino,6,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2018-06-11T00:00:00.000,lunes,1899-12-31T11:40:00.000,Sin dato,4,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a comercio
2018-06-11T00:00:00.000,lunes,1899-12-31T20:10:00.000,Sin dato,8,Vandalismo,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2018-06-11T00:00:00.000,lunes,1899-12-31T23:40:00.000,Sin dato,4,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2018-06-12T00:00:00.000,martes,1899-12-31T21:00:00.000,Masculino,6,Atraco,Arma de fuego,A pie,A pie,17,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T05:50:00.000,Femenino,6,Atraco,Arma de fuego,A pie,A pie,30,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T15:12:00.000,Masculino,2,Raponazo,Sin empleo de arma,A pie,A pie,20,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T01:00:00.000,Femenino,6,Atraco,Arma blanca,Motocicleta,A pie,26,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T20:00:00.000,Femenino,6,Atraco,Arma blanca,Motocicleta,A pie,30,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T14:00:00.000,Masculino,4,Atraco,Sin empleo de arma,Motocicleta,A pie,28,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T17:00:00.000,Femenino,7,Raponazo,Sin empleo de arma,Motocicleta,A pie,41,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T10:00:00.000,Femenino,4,Atraco,Arma blanca,Motocicleta,Bicicleta,24,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T13:00:00.000,Femenino,1,Violación cerraduras,Contundente,A pie,Motocicleta,36,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T10:30:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,61,Hurto a personas
2018-06-12T00:00:00.000,martes,1899-12-31T18:50:00.000,Masculino,7,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,30,Hurto a personas
